timestamp,channel,action,payload
1772989216339,CH1,POWER (Simulated),4.202
1772989217339,CH1,POWER (Simulated),0.374
1772989218340,CH1,POWER (Simulated),3.315
1772989219340,CH1,POWER (Simulated),2.451
1772989220339,CH1,POWER (Simulated),4.974
1772989221339,CH1,POWER (Simulated),4.151
1772989222339,CH1,POWER (Simulated),2.452
1772989223339,CH1,POWER (Simulated),2.848
1772989224339,CH1,POWER (Simulated),0.537
1772989225339,CH1,POWER (Simulated),0.119
1772989226339,CH1,POWER (Simulated),2.855
1772989227339,CH1,POWER (Simulated),4.393
1772989228339,CH1,POWER (Simulated),1.564
1772989229339,CH1,POWER (Simulated),3.790
1772989230339,CH1,POWER (Simulated),0.820
1772989231339,CH1,POWER (Simulated),3.184
1772989232340,CH1,POWER (Simulated),3.472
1772989233340,CH1,POWER (Simulated),0.643
1772989234339,CH1,POWER (Simulated),4.309
1772989235339,CH1,POWER (Simulated),4.200
1772989236339,CH1,POWER (Simulated),1.503
1772989237339,CH1,POWER (Simulated),3.473
1772989238339,CH1,POWER (Simulated),3.169
1772989239339,CH1,POWER (Simulated),2.155
1772989240339,CH1,POWER (Simulated),2.632
1772989241339,CH1,POWER (Simulated),2.902
1772989242340,CH1,POWER (Simulated),0.611
1772989243339,CH1,POWER (Simulated),3.583
1772989244339,CH1,POWER (Simulated),0.824
1772989245339,CH1,POWER (Simulated),0.735
1772989246339,CH1,POWER (Simulated),2.394
1772989247339,CH1,POWER (Simulated),3.337
1772989248339,CH1,POWER (Simulated),3.571
1772989249339,CH1,POWER (Simulated),2.088
1772989250339,CH1,POWER (Simulated),1.489
1772989251340,CH1,POWER (Simulated),1.526
1772989252339,CH1,POWER (Simulated),4.985
1772989253339,CH1,POWER (Simulated),2.002
1772989254339,CH1,POWER (Simulated),4.225
1772989255339,CH1,POWER (Simulated),3.910
1772989256339,CH1,POWER (Simulated),1.236
1772989257339,CH1,POWER (Simulated),4.865
1772989258339,CH1,POWER (Simulated),3.812
1772989259339,CH1,POWER (Simulated),4.429
1772989260339,CH1,POWER (Simulated),1.290
1772989261339,CH1,POWER (Simulated),4.790
1772989262339,CH1,POWER (Simulated),2.588
1772989263339,CH1,POWER (Simulated),0.357
1772989264339,CH1,POWER (Simulated),2.356
1772989265339,CH1,POWER (Simulated),2.044
1772989266339,CH1,POWER (Simulated),3.134
1772989267339,CH1,POWER (Simulated),2.238
1772989268339,CH1,POWER (Simulated),4.588
1772989269340,CH1,POWER (Simulated),0.493
1772989270340,CH1,POWER (Simulated),4.771
1772989271339,CH1,POWER (Simulated),2.669
1772989272339,CH1,POWER (Simulated),3.932
1772989273339,CH1,POWER (Simulated),3.890
1772989274339,CH1,POWER (Simulated),2.498
1772989275339,CH1,POWER (Simulated),1.659
1772989276339,CH1,POWER (Simulated),1.295
1772989277339,CH1,POWER (Simulated),4.365
1772989278339,CH1,POWER (Simulated),2.207
1772989279339,CH1,POWER (Simulated),0.309
1772989280339,CH1,POWER (Simulated),4.329
1772989281339,CH1,POWER (Simulated),4.291
1772989282340,CH1,POWER (Simulated),0.444
1772989283339,CH1,POWER (Simulated),3.836
1772989283987,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1145-queryB.sql,loop=2/3,runs=100,elapsed_sec=93.915941,failures=0"",""timestamp"":1772989283987}"
1772989284340,CH1,POWER (Simulated),0.303
1772989285339,CH1,POWER (Simulated),4.119
1772989286339,CH1,POWER (Simulated),1.111
1772989287340,CH1,POWER (Simulated),3.714
1772989288340,CH1,POWER (Simulated),0.565
1772989289340,CH1,POWER (Simulated),4.655
1772989290339,CH1,POWER (Simulated),4.433
1772989291339,CH1,POWER (Simulated),2.960
1772989292340,CH1,POWER (Simulated),3.374
1772989293339,CH1,POWER (Simulated),3.979
1772989294340,CH1,POWER (Simulated),4.251
1772989295339,CH1,POWER (Simulated),0.515
1772989296339,CH1,POWER (Simulated),3.985
1772989297340,CH1,POWER (Simulated),2.371
1772989298340,CH1,POWER (Simulated),3.480
1772989299339,CH1,POWER (Simulated),1.047
1772989300339,CH1,POWER (Simulated),3.296
1772989301340,CH1,POWER (Simulated),3.379
1772989302340,CH1,POWER (Simulated),4.030
1772989303340,CH1,POWER (Simulated),2.618
1772989304340,CH1,POWER (Simulated),0.240
1772989305339,CH1,POWER (Simulated),2.407
1772989306339,CH1,POWER (Simulated),3.440
1772989307340,CH1,POWER (Simulated),1.552
1772989308340,CH1,POWER (Simulated),4.563
1772989309339,CH1,POWER (Simulated),3.389
1772989310340,CH1,POWER (Simulated),0.178
1772989311339,CH1,POWER (Simulated),4.843
1772989312339,CH1,POWER (Simulated),0.534
1772989313340,CH1,POWER (Simulated),0.955
1772989314007,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1145-queryB.sql,loop=3/3,runs=100"",""timestamp"":1772989314007}"
1772989314339,CH1,POWER (Simulated),0.945
1772989315339,CH1,POWER (Simulated),3.219
1772989316339,CH1,POWER (Simulated),1.411
1772989317339,CH1,POWER (Simulated),2.069
1772989318339,CH1,POWER (Simulated),2.775
1772989319339,CH1,POWER (Simulated),3.936
1772989320339,CH1,POWER (Simulated),2.379
1772989321339,CH1,POWER (Simulated),4.984
1772989322339,CH1,POWER (Simulated),3.661
1772989323339,CH1,POWER (Simulated),4.058
1772989324339,CH1,POWER (Simulated),4.266
1772989325339,CH1,POWER (Simulated),1.062
1772989326339,CH1,POWER (Simulated),1.229
1772989327339,CH1,POWER (Simulated),3.681
1772989328339,CH1,POWER (Simulated),0.212
1772989329339,CH1,POWER (Simulated),0.659
1772989330339,CH1,POWER (Simulated),3.032
1772989331339,CH1,POWER (Simulated),4.893
1772989332339,CH1,POWER (Simulated),4.769
1772989333339,CH1,POWER (Simulated),2.502
1772989334339,CH1,POWER (Simulated),4.761
1772989335339,CH1,POWER (Simulated),0.607
1772989336339,CH1,POWER (Simulated),1.381
1772989337339,CH1,POWER (Simulated),3.424
1772989338339,CH1,POWER (Simulated),1.685
1772989339340,CH1,POWER (Simulated),4.195
1772989340340,CH1,POWER (Simulated),4.201
1772989341339,CH1,POWER (Simulated),1.607
1772989342339,CH1,POWER (Simulated),2.871
1772989343339,CH1,POWER (Simulated),2.106
1772989344339,CH1,POWER (Simulated),1.459
1772989345339,CH1,POWER (Simulated),2.685
1772989346339,CH1,POWER (Simulated),1.827
1772989347339,CH1,POWER (Simulated),0.516
1772989348339,CH1,POWER (Simulated),0.624
1772989349339,CH1,POWER (Simulated),1.316
1772989350339,CH1,POWER (Simulated),2.019
1772989351339,CH1,POWER (Simulated),4.011
1772989352339,CH1,POWER (Simulated),4.816
1772989353339,CH1,POWER (Simulated),4.673
1772989354339,CH1,POWER (Simulated),1.031
1772989355339,CH1,POWER (Simulated),4.403
1772989356339,CH1,POWER (Simulated),3.614
1772989357339,CH1,POWER (Simulated),2.737
1772989358339,CH1,POWER (Simulated),4.251
1772989359339,CH1,POWER (Simulated),3.824
1772989360339,CH1,POWER (Simulated),4.048
1772989361339,CH1,POWER (Simulated),3.584
1772989362339,CH1,POWER (Simulated),4.342
1772989363339,CH1,POWER (Simulated),0.348
1772989364339,CH1,POWER (Simulated),3.181
1772989365340,CH1,POWER (Simulated),4.949
1772989366340,CH1,POWER (Simulated),4.599
1772989367339,CH1,POWER (Simulated),2.930
1772989368339,CH1,POWER (Simulated),4.419
1772989369339,CH1,POWER (Simulated),0.853
1772989370339,CH1,POWER (Simulated),3.169
1772989371339,CH1,POWER (Simulated),4.446
1772989372339,CH1,POWER (Simulated),4.830
1772989373339,CH1,POWER (Simulated),0.420
1772989374339,CH1,POWER (Simulated),3.586
1772989375339,CH1,POWER (Simulated),1.914
1772989376339,CH1,POWER (Simulated),0.610
1772989377339,CH1,POWER (Simulated),0.338
1772989378339,CH1,POWER (Simulated),0.824
1772989379339,CH1,POWER (Simulated),4.912
1772989380339,CH1,POWER (Simulated),4.878
1772989381339,CH1,POWER (Simulated),1.397
1772989382339,CH1,POWER (Simulated),4.557
1772989383339,CH1,POWER (Simulated),3.806
1772989384339,CH1,POWER (Simulated),4.145
1772989385339,CH1,POWER (Simulated),1.158
1772989386339,CH1,POWER (Simulated),2.748
1772989387339,CH1,POWER (Simulated),4.852
1772989388339,CH1,POWER (Simulated),3.535
1772989389339,CH1,POWER (Simulated),0.574
1772989390339,CH1,POWER (Simulated),0.626
1772989391339,CH1,POWER (Simulated),1.828
1772989392339,CH1,POWER (Simulated),1.123
1772989393339,CH1,POWER (Simulated),3.729
1772989394339,CH1,POWER (Simulated),1.888
1772989395339,CH1,POWER (Simulated),3.191
1772989396339,CH1,POWER (Simulated),2.961
1772989397339,CH1,POWER (Simulated),1.654
1772989398339,CH1,POWER (Simulated),3.619
1772989399339,CH1,POWER (Simulated),2.218
1772989400339,CH1,POWER (Simulated),3.276
1772989401339,CH1,POWER (Simulated),3.874
1772989402339,CH1,POWER (Simulated),1.999
1772989403339,CH1,POWER (Simulated),0.725
1772989404339,CH1,POWER (Simulated),3.344
1772989405339,CH1,POWER (Simulated),0.317
1772989406339,CH1,POWER (Simulated),1.196
1772989407339,CH1,POWER (Simulated),2.746
1772989407943,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1145-queryB.sql,loop=3/3,runs=100,elapsed_sec=93.915806,failures=0"",""timestamp"":1772989407943}"
1772989408340,CH1,POWER (Simulated),4.004
1772989409340,CH1,POWER (Simulated),3.645
1772989410339,CH1,POWER (Simulated),1.733
1772989411339,CH1,POWER (Simulated),2.347
1772989412340,CH1,POWER (Simulated),1.730
1772989413340,CH1,POWER (Simulated),3.334
1772989414340,CH1,POWER (Simulated),0.760
1772989415339,CH1,POWER (Simulated),1.854
1772989416339,CH1,POWER (Simulated),4.888
1772989417340,CH1,POWER (Simulated),3.288
1772989418340,CH1,POWER (Simulated),3.297
1772989419339,CH1,POWER (Simulated),0.348
1772989420339,CH1,POWER (Simulated),1.053
1772989421340,CH1,POWER (Simulated),4.585
1772989422340,CH1,POWER (Simulated),1.024
1772989423339,CH1,POWER (Simulated),3.300
1772989424340,CH1,POWER (Simulated),3.011
1772989425339,CH1,POWER (Simulated),0.606
1772989426339,CH1,POWER (Simulated),3.123
1772989427340,CH1,POWER (Simulated),0.868
1772989428339,CH1,POWER (Simulated),1.536
1772989429340,CH1,POWER (Simulated),4.967
1772989430339,CH1,POWER (Simulated),0.324
1772989431340,CH1,POWER (Simulated),1.028
1772989432340,CH1,POWER (Simulated),2.040
1772989433339,CH1,POWER (Simulated),1.539
1772989434339,CH1,POWER (Simulated),0.105
1772989435340,CH1,POWER (Simulated),3.443
1772989436340,CH1,POWER (Simulated),2.139
1772989437339,CH1,POWER (Simulated),2.060
1772989437964,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1173-queryA.sql,loop=1/3,runs=100"",""timestamp"":1772989437964}"
1772989438339,CH1,POWER (Simulated),4.919
1772989439339,CH1,POWER (Simulated),3.208
1772989440339,CH1,POWER (Simulated),4.273
1772989441339,CH1,POWER (Simulated),4.204
1772989442339,CH1,POWER (Simulated),1.484
1772989443340,CH1,POWER (Simulated),4.293
1772989444339,CH1,POWER (Simulated),3.283
1772989445339,CH1,POWER (Simulated),2.572
1772989446339,CH1,POWER (Simulated),4.203
1772989447339,CH1,POWER (Simulated),0.600
1772989448339,CH1,POWER (Simulated),1.460
1772989449339,CH1,POWER (Simulated),2.461
1772989450339,CH1,POWER (Simulated),3.477
1772989451339,CH1,POWER (Simulated),1.578
1772989452340,CH1,POWER (Simulated),2.194
1772989453340,CH1,POWER (Simulated),4.189
1772989454339,CH1,POWER (Simulated),3.736
1772989455339,CH1,POWER (Simulated),3.725
1772989456339,CH1,POWER (Simulated),0.425
1772989457339,CH1,POWER (Simulated),4.666
1772989458339,CH1,POWER (Simulated),2.304
1772989459339,CH1,POWER (Simulated),4.201
1772989460340,CH1,POWER (Simulated),3.373
1772989461340,CH1,POWER (Simulated),3.564
1772989462339,CH1,POWER (Simulated),1.851
1772989463339,CH1,POWER (Simulated),3.099
1772989464339,CH1,POWER (Simulated),4.106
1772989465339,CH1,POWER (Simulated),2.504
1772989466339,CH1,POWER (Simulated),4.230
1772989467339,CH1,POWER (Simulated),0.253
1772989468340,CH1,POWER (Simulated),4.575
1772989469340,CH1,POWER (Simulated),0.381
1772989470340,CH1,POWER (Simulated),0.939
1772989471339,CH1,POWER (Simulated),3.674
1772989472339,CH1,POWER (Simulated),2.238
1772989473339,CH1,POWER (Simulated),1.386
1772989474339,CH1,POWER (Simulated),4.019
1772989475340,CH1,POWER (Simulated),1.492
1772989476340,CH1,POWER (Simulated),1.653
1772989477339,CH1,POWER (Simulated),1.237
1772989478339,CH1,POWER (Simulated),2.240
1772989479339,CH1,POWER (Simulated),4.908
1772989480339,CH1,POWER (Simulated),4.176
1772989481339,CH1,POWER (Simulated),2.318
1772989482340,CH1,POWER (Simulated),0.845
1772989483339,CH1,POWER (Simulated),1.813
1772989484339,CH1,POWER (Simulated),4.114
1772989485339,CH1,POWER (Simulated),0.756
1772989486339,CH1,POWER (Simulated),3.383
1772989487340,CH1,POWER (Simulated),0.600
1772989488340,CH1,POWER (Simulated),2.491
1772989489339,CH1,POWER (Simulated),3.347
1772989490339,CH1,POWER (Simulated),1.558
1772989491339,CH1,POWER (Simulated),3.753
1772989492339,CH1,POWER (Simulated),2.123
1772989493340,CH1,POWER (Simulated),3.955
1772989494339,CH1,POWER (Simulated),3.917
1772989495339,CH1,POWER (Simulated),4.959
1772989496339,CH1,POWER (Simulated),0.431
1772989497339,CH1,POWER (Simulated),0.432
1772989498339,CH1,POWER (Simulated),2.641
1772989499340,CH1,POWER (Simulated),2.336
1772989500340,CH1,POWER (Simulated),3.787
1772989501339,CH1,POWER (Simulated),4.844
1772989502339,CH1,POWER (Simulated),3.817
1772989503339,CH1,POWER (Simulated),0.414
1772989504339,CH1,POWER (Simulated),0.624
1772989505339,CH1,POWER (Simulated),3.354
1772989506339,CH1,POWER (Simulated),0.157
1772989507339,CH1,POWER (Simulated),1.382
1772989508339,CH1,POWER (Simulated),3.229
1772989509339,CH1,POWER (Simulated),4.314
1772989510340,CH1,POWER (Simulated),4.077
1772989511340,CH1,POWER (Simulated),0.152
1772989512339,CH1,POWER (Simulated),1.001
1772989513339,CH1,POWER (Simulated),2.436
1772989514339,CH1,POWER (Simulated),0.827
1772989515339,CH1,POWER (Simulated),0.265
1772989516339,CH1,POWER (Simulated),0.273
1772989517339,CH1,POWER (Simulated),3.151
1772989518339,CH1,POWER (Simulated),4.012
1772989519339,CH1,POWER (Simulated),4.575
1772989520339,CH1,POWER (Simulated),1.563
1772989521339,CH1,POWER (Simulated),2.206
1772989522339,CH1,POWER (Simulated),4.923
1772989523339,CH1,POWER (Simulated),2.860
1772989524339,CH1,POWER (Simulated),4.670
1772989525339,CH1,POWER (Simulated),4.933
1772989526339,CH1,POWER (Simulated),0.792
1772989527339,CH1,POWER (Simulated),2.165
1772989528339,CH1,POWER (Simulated),0.766
1772989529339,CH1,POWER (Simulated),1.084
1772989530339,CH1,POWER (Simulated),3.301
1772989531339,CH1,POWER (Simulated),0.250
1772989532339,CH1,POWER (Simulated),4.130
1772989533339,CH1,POWER (Simulated),2.737
1772989534339,CH1,POWER (Simulated),1.545
1772989535340,CH1,POWER (Simulated),0.619
1772989536340,CH1,POWER (Simulated),1.884
1772989537339,CH1,POWER (Simulated),0.101
1772989538339,CH1,POWER (Simulated),3.342
1772989539339,CH1,POWER (Simulated),2.987
1772989540339,CH1,POWER (Simulated),2.714
1772989541339,CH1,POWER (Simulated),3.992
1772989542339,CH1,POWER (Simulated),2.826
1772989543339,CH1,POWER (Simulated),1.771
1772989544340,CH1,POWER (Simulated),3.214
1772989545340,CH1,POWER (Simulated),0.561
1772989546339,CH1,POWER (Simulated),1.780
1772989547339,CH1,POWER (Simulated),4.881
1772989548339,CH1,POWER (Simulated),2.616
1772989549339,CH1,POWER (Simulated),3.361
1772989550339,CH1,POWER (Simulated),3.250
1772989551339,CH1,POWER (Simulated),4.119
1772989552339,CH1,POWER (Simulated),3.575
1772989553339,CH1,POWER (Simulated),0.140
1772989554339,CH1,POWER (Simulated),1.227
1772989555339,CH1,POWER (Simulated),2.898
1772989556339,CH1,POWER (Simulated),4.864
1772989557339,CH1,POWER (Simulated),4.823
1772989558339,CH1,POWER (Simulated),1.938
1772989559339,CH1,POWER (Simulated),3.018
1772989560339,CH1,POWER (Simulated),2.720
1772989561340,CH1,POWER (Simulated),0.297
1772989562340,CH1,POWER (Simulated),4.911
1772989563339,CH1,POWER (Simulated),2.627
1772989564339,CH1,POWER (Simulated),1.277
1772989565339,CH1,POWER (Simulated),4.596
1772989566339,CH1,POWER (Simulated),2.542
1772989567339,CH1,POWER (Simulated),4.117
1772989568339,CH1,POWER (Simulated),4.636
1772989569339,CH1,POWER (Simulated),0.231
1772989570339,CH1,POWER (Simulated),3.151
1772989571339,CH1,POWER (Simulated),2.789
1772989572340,CH1,POWER (Simulated),1.148
1772989573339,CH1,POWER (Simulated),3.356
1772989574339,CH1,POWER (Simulated),1.224
1772989575339,CH1,POWER (Simulated),1.843
1772989576339,CH1,POWER (Simulated),4.922
1772989577339,CH1,POWER (Simulated),2.001
1772989578339,CH1,POWER (Simulated),2.824
1772989579339,CH1,POWER (Simulated),1.108
1772989580339,CH1,POWER (Simulated),3.534
1772989581339,CH1,POWER (Simulated),0.836
1772989582339,CH1,POWER (Simulated),1.901
1772989583339,CH1,POWER (Simulated),1.865
1772989584339,CH1,POWER (Simulated),4.498
1772989585339,CH1,POWER (Simulated),4.979
1772989586339,CH1,POWER (Simulated),4.582
1772989587339,CH1,POWER (Simulated),2.725
1772989588339,CH1,POWER (Simulated),2.364
1772989589339,CH1,POWER (Simulated),1.718
1772989590339,CH1,POWER (Simulated),4.170
1772989591339,CH1,POWER (Simulated),0.733
1772989592339,CH1,POWER (Simulated),3.181
1772989593339,CH1,POWER (Simulated),2.049
1772989594339,CH1,POWER (Simulated),1.880
1772989595339,CH1,POWER (Simulated),3.926
1772989596339,CH1,POWER (Simulated),4.838
1772989597339,CH1,POWER (Simulated),2.104
1772989598339,CH1,POWER (Simulated),2.269
1772989599339,CH1,POWER (Simulated),1.387
1772989600339,CH1,POWER (Simulated),3.924
1772989601339,CH1,POWER (Simulated),3.179
1772989602339,CH1,POWER (Simulated),1.529
1772989603339,CH1,POWER (Simulated),4.219
1772989604339,CH1,POWER (Simulated),3.085
1772989605339,CH1,POWER (Simulated),3.674
1772989606339,CH1,POWER (Simulated),4.048
1772989607339,CH1,POWER (Simulated),4.583
1772989608339,CH1,POWER (Simulated),1.873
1772989609339,CH1,POWER (Simulated),4.213
1772989610340,CH1,POWER (Simulated),2.654
1772989611340,CH1,POWER (Simulated),4.017
1772989612340,CH1,POWER (Simulated),2.064
1772989613339,CH1,POWER (Simulated),2.061
1772989614339,CH1,POWER (Simulated),1.354
1772989615339,CH1,POWER (Simulated),4.790
1772989616339,CH1,POWER (Simulated),1.713
1772989617339,CH1,POWER (Simulated),0.111
1772989618339,CH1,POWER (Simulated),1.121
1772989619339,CH1,POWER (Simulated),0.846
1772989620340,CH1,POWER (Simulated),1.092
1772989621340,CH1,POWER (Simulated),4.809
1772989622339,CH1,POWER (Simulated),3.838
1772989623339,CH1,POWER (Simulated),1.774
1772989624339,CH1,POWER (Simulated),1.502
1772989625339,CH1,POWER (Simulated),2.194
1772989626339,CH1,POWER (Simulated),3.101
1772989627339,CH1,POWER (Simulated),0.685
1772989628340,CH1,POWER (Simulated),3.117
1772989629340,CH1,POWER (Simulated),4.921
1772989630339,CH1,POWER (Simulated),1.548
1772989631339,CH1,POWER (Simulated),1.786
1772989632339,CH1,POWER (Simulated),1.992
1772989633339,CH1,POWER (Simulated),1.147
1772989634339,CH1,POWER (Simulated),4.722
1772989635339,CH1,POWER (Simulated),1.226
1772989636339,CH1,POWER (Simulated),2.940
1772989637339,CH1,POWER (Simulated),1.326
1772989638340,CH1,POWER (Simulated),0.945
1772989639340,CH1,POWER (Simulated),1.588
1772989640339,CH1,POWER (Simulated),0.756
1772989641339,CH1,POWER (Simulated),0.535
1772989642339,CH1,POWER (Simulated),0.983
1772989643339,CH1,POWER (Simulated),1.936
1772989644339,CH1,POWER (Simulated),2.187
1772989645339,CH1,POWER (Simulated),1.962
1772989646339,CH1,POWER (Simulated),2.483
1772989647339,CH1,POWER (Simulated),0.781
1772989648339,CH1,POWER (Simulated),2.595
1772989649339,CH1,POWER (Simulated),4.129
1772989650340,CH1,POWER (Simulated),0.755
1772989651340,CH1,POWER (Simulated),1.089
1772989652339,CH1,POWER (Simulated),3.324
1772989653339,CH1,POWER (Simulated),3.973
1772989654339,CH1,POWER (Simulated),2.258
1772989655339,CH1,POWER (Simulated),0.730
1772989656339,CH1,POWER (Simulated),0.167
1772989657340,CH1,POWER (Simulated),0.760
1772989658340,CH1,POWER (Simulated),0.500
1772989658817,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1173-queryA.sql,loop=1/3,runs=100,elapsed_sec=220.840962,failures=0"",""timestamp"":1772989658817}"
1772989659339,CH1,POWER (Simulated),3.883
1772989660340,CH1,POWER (Simulated),0.184
1772989661340,CH1,POWER (Simulated),1.238
1772989662339,CH1,POWER (Simulated),2.483
1772989663340,CH1,POWER (Simulated),1.248
1772989664339,CH1,POWER (Simulated),4.419
1772989665339,CH1,POWER (Simulated),1.608
1772989666340,CH1,POWER (Simulated),4.238
1772989667339,CH1,POWER (Simulated),2.704
1772989668339,CH1,POWER (Simulated),4.530
1772989669339,CH1,POWER (Simulated),3.487
1772989670339,CH1,POWER (Simulated),0.853
1772989671340,CH1,POWER (Simulated),2.476
1772989672339,CH1,POWER (Simulated),3.867
1772989673339,CH1,POWER (Simulated),3.081
1772989674340,CH1,POWER (Simulated),4.413
1772989675339,CH1,POWER (Simulated),1.696
1772989676339,CH1,POWER (Simulated),0.695
1772989677340,CH1,POWER (Simulated),2.577
1772989678339,CH1,POWER (Simulated),4.568
1772989679340,CH1,POWER (Simulated),4.445
1772989680339,CH1,POWER (Simulated),3.715
1772989681340,CH1,POWER (Simulated),4.401
1772989682339,CH1,POWER (Simulated),2.916
1772989683339,CH1,POWER (Simulated),1.745
1772989684340,CH1,POWER (Simulated),0.981
1772989685339,CH1,POWER (Simulated),1.240
1772989686340,CH1,POWER (Simulated),1.011
1772989687339,CH1,POWER (Simulated),0.505
1772989688340,CH1,POWER (Simulated),0.660
1772989688837,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1173-queryA.sql,loop=2/3,runs=100"",""timestamp"":1772989688837}"
1772989689339,CH1,POWER (Simulated),3.999
1772989690340,CH1,POWER (Simulated),4.744
1772989691339,CH1,POWER (Simulated),2.990
1772989692339,CH1,POWER (Simulated),3.956
1772989693339,CH1,POWER (Simulated),1.830
1772989694339,CH1,POWER (Simulated),3.674
1772989695339,CH1,POWER (Simulated),1.650
1772989696339,CH1,POWER (Simulated),4.968
1772989697339,CH1,POWER (Simulated),0.383
1772989698339,CH1,POWER (Simulated),3.227
1772989699340,CH1,POWER (Simulated),0.817
1772989700340,CH1,POWER (Simulated),0.433
1772989701339,CH1,POWER (Simulated),2.997
1772989702339,CH1,POWER (Simulated),0.800
1772989703339,CH1,POWER (Simulated),2.664
1772989704339,CH1,POWER (Simulated),0.674
1772989705339,CH1,POWER (Simulated),4.568
1772989706339,CH1,POWER (Simulated),0.467
1772989707339,CH1,POWER (Simulated),0.775
1772989708340,CH1,POWER (Simulated),0.761
1772989709340,CH1,POWER (Simulated),2.389
1772989710339,CH1,POWER (Simulated),2.688
1772989711339,CH1,POWER (Simulated),3.007
1772989712339,CH1,POWER (Simulated),1.994
1772989713339,CH1,POWER (Simulated),2.624
1772989714340,CH1,POWER (Simulated),0.928
1772989715340,CH1,POWER (Simulated),3.521
1772989716339,CH1,POWER (Simulated),2.435
1772989717339,CH1,POWER (Simulated),2.510
1772989718339,CH1,POWER (Simulated),3.409
1772989719339,CH1,POWER (Simulated),1.962
1772989720340,CH1,POWER (Simulated),0.322
1772989721339,CH1,POWER (Simulated),2.055
1772989722339,CH1,POWER (Simulated),2.650
1772989723339,CH1,POWER (Simulated),3.265
1772989724339,CH1,POWER (Simulated),1.850
1772989725339,CH1,POWER (Simulated),1.200
1772989726339,CH1,POWER (Simulated),2.709
1772989727339,CH1,POWER (Simulated),3.379
1772989728340,CH1,POWER (Simulated),1.657
1772989729340,CH1,POWER (Simulated),3.896
1772989730339,CH1,POWER (Simulated),0.201
1772989731339,CH1,POWER (Simulated),0.564
1772989732339,CH1,POWER (Simulated),3.453
1772989733339,CH1,POWER (Simulated),4.589
1772989734339,CH1,POWER (Simulated),0.557
1772989735339,CH1,POWER (Simulated),0.216
1772989736339,CH1,POWER (Simulated),4.238
1772989737339,CH1,POWER (Simulated),3.054
1772989738339,CH1,POWER (Simulated),3.126
1772989739340,CH1,POWER (Simulated),1.747
1772989740340,CH1,POWER (Simulated),1.967
1772989741339,CH1,POWER (Simulated),1.755
1772989742339,CH1,POWER (Simulated),3.915
1772989743339,CH1,POWER (Simulated),3.528
1772989744339,CH1,POWER (Simulated),3.802
1772989745339,CH1,POWER (Simulated),3.431
1772989746339,CH1,POWER (Simulated),2.031
1772989747339,CH1,POWER (Simulated),0.400
1772989748339,CH1,POWER (Simulated),4.896
1772989749339,CH1,POWER (Simulated),0.737
1772989750340,CH1,POWER (Simulated),1.873
1772989751339,CH1,POWER (Simulated),1.921
1772989752339,CH1,POWER (Simulated),1.768
1772989753339,CH1,POWER (Simulated),4.278
1772989754339,CH1,POWER (Simulated),4.826
1772989755339,CH1,POWER (Simulated),3.888
1772989756339,CH1,POWER (Simulated),2.532
1772989757339,CH1,POWER (Simulated),3.060
1772989758339,CH1,POWER (Simulated),2.590
1772989759339,CH1,POWER (Simulated),3.363
1772989760339,CH1,POWER (Simulated),1.052
1772989761339,CH1,POWER (Simulated),2.349
1772989762339,CH1,POWER (Simulated),1.036
1772989763340,CH1,POWER (Simulated),2.505
1772989764339,CH1,POWER (Simulated),1.280
1772989765339,CH1,POWER (Simulated),2.563
1772989766339,CH1,POWER (Simulated),3.929
1772989767339,CH1,POWER (Simulated),1.812
1772989768339,CH1,POWER (Simulated),4.335
1772989769339,CH1,POWER (Simulated),4.716
1772989770339,CH1,POWER (Simulated),1.915
1772989771339,CH1,POWER (Simulated),2.095
1772989772339,CH1,POWER (Simulated),0.629
1772989773339,CH1,POWER (Simulated),0.744
1772989774339,CH1,POWER (Simulated),4.234
1772989775339,CH1,POWER (Simulated),4.763
1772989776339,CH1,POWER (Simulated),1.248
1772989777339,CH1,POWER (Simulated),3.462
1772989778339,CH1,POWER (Simulated),2.502
1772989779339,CH1,POWER (Simulated),1.127
1772989780340,CH1,POWER (Simulated),4.337
1772989781339,CH1,POWER (Simulated),4.997
1772989782339,CH1,POWER (Simulated),1.271
1772989783339,CH1,POWER (Simulated),2.453
1772989784339,CH1,POWER (Simulated),3.246
1772989785339,CH1,POWER (Simulated),4.934
1772989786339,CH1,POWER (Simulated),4.218
1772989787339,CH1,POWER (Simulated),4.190
1772989788339,CH1,POWER (Simulated),0.480
1772989789339,CH1,POWER (Simulated),0.109
1772989790339,CH1,POWER (Simulated),0.408
1772989791339,CH1,POWER (Simulated),2.848
1772989792339,CH1,POWER (Simulated),2.955
1772989793339,CH1,POWER (Simulated),1.063
1772989794339,CH1,POWER (Simulated),1.348
1772989795340,CH1,POWER (Simulated),0.748
1772989796340,CH1,POWER (Simulated),2.238
