timestamp,channel,action,payload
1772990358298,CH1,POWER (Simulated),3.060
1772990359298,CH1,POWER (Simulated),2.576
1772990360298,CH1,POWER (Simulated),2.179
1772990361298,CH1,POWER (Simulated),4.781
1772990362298,CH1,POWER (Simulated),1.601
1772990363298,CH1,POWER (Simulated),0.717
1772990364298,CH1,POWER (Simulated),1.170
1772990365298,CH1,POWER (Simulated),0.863
1772990366298,CH1,POWER (Simulated),3.665
1772990367298,CH1,POWER (Simulated),0.533
1772990368298,CH1,POWER (Simulated),0.781
1772990369299,CH1,POWER (Simulated),1.631
1772990370299,CH1,POWER (Simulated),4.255
1772990371299,CH1,POWER (Simulated),3.797
1772990372299,CH1,POWER (Simulated),1.343
1772990373299,CH1,POWER (Simulated),2.626
1772990374299,CH1,POWER (Simulated),1.198
1772990375298,CH1,POWER (Simulated),3.352
1772990376298,CH1,POWER (Simulated),2.550
1772990377298,CH1,POWER (Simulated),0.216
1772990378298,CH1,POWER (Simulated),1.871
1772990379298,CH1,POWER (Simulated),0.448
1772990380298,CH1,POWER (Simulated),3.938
1772990381298,CH1,POWER (Simulated),2.461
1772990382298,CH1,POWER (Simulated),1.206
1772990383298,CH1,POWER (Simulated),4.863
1772990384298,CH1,POWER (Simulated),1.077
1772990385298,CH1,POWER (Simulated),2.942
1772990386298,CH1,POWER (Simulated),0.458
1772990387298,CH1,POWER (Simulated),4.305
1772990388298,CH1,POWER (Simulated),3.163
1772990389298,CH1,POWER (Simulated),1.668
1772990390298,CH1,POWER (Simulated),3.386
1772990391298,CH1,POWER (Simulated),3.548
1772990392298,CH1,POWER (Simulated),3.817
1772990393298,CH1,POWER (Simulated),0.856
1772990394298,CH1,POWER (Simulated),4.702
1772990395298,CH1,POWER (Simulated),4.239
1772990396298,CH1,POWER (Simulated),0.942
1772990397298,CH1,POWER (Simulated),4.466
1772990398298,CH1,POWER (Simulated),3.298
1772990399298,CH1,POWER (Simulated),0.719
1772990400298,CH1,POWER (Simulated),2.291
1772990401298,CH1,POWER (Simulated),3.763
1772990402298,CH1,POWER (Simulated),4.852
1772990403298,CH1,POWER (Simulated),4.135
1772990404298,CH1,POWER (Simulated),4.886
1772990405298,CH1,POWER (Simulated),3.950
1772990406298,CH1,POWER (Simulated),0.146
1772990407298,CH1,POWER (Simulated),3.712
1772990408298,CH1,POWER (Simulated),1.142
1772990409298,CH1,POWER (Simulated),2.558
1772990410298,CH1,POWER (Simulated),2.412
1772990411298,CH1,POWER (Simulated),1.245
1772990412298,CH1,POWER (Simulated),2.964
1772990413299,CH1,POWER (Simulated),2.403
1772990414298,CH1,POWER (Simulated),0.862
1772990415298,CH1,POWER (Simulated),4.843
1772990416298,CH1,POWER (Simulated),0.101
1772990417298,CH1,POWER (Simulated),3.779
1772990418298,CH1,POWER (Simulated),1.887
1772990419299,CH1,POWER (Simulated),3.124
1772990420299,CH1,POWER (Simulated),0.638
1772990421299,CH1,POWER (Simulated),1.923
1772990422299,CH1,POWER (Simulated),0.326
1772990423299,CH1,POWER (Simulated),3.423
1772990424299,CH1,POWER (Simulated),4.299
1772990425298,CH1,POWER (Simulated),2.097
1772990426298,CH1,POWER (Simulated),1.510
1772990427298,CH1,POWER (Simulated),4.916
1772990428299,CH1,POWER (Simulated),3.954
1772990429299,CH1,POWER (Simulated),1.446
1772990430299,CH1,POWER (Simulated),1.776
1772990431299,CH1,POWER (Simulated),4.222
1772990432299,CH1,POWER (Simulated),2.980
1772990433299,CH1,POWER (Simulated),3.343
1772990434298,CH1,POWER (Simulated),1.975
1772990435298,CH1,POWER (Simulated),4.682
1772990436298,CH1,POWER (Simulated),0.925
1772990437298,CH1,POWER (Simulated),4.890
1772990438298,CH1,POWER (Simulated),4.543
1772990439298,CH1,POWER (Simulated),0.428
1772990440298,CH1,POWER (Simulated),0.707
1772990441298,CH1,POWER (Simulated),0.675
1772990442298,CH1,POWER (Simulated),0.940
1772990443298,CH1,POWER (Simulated),0.171
1772990444298,CH1,POWER (Simulated),4.813
1772990445298,CH1,POWER (Simulated),3.730
1772990446298,CH1,POWER (Simulated),4.576
1772990447298,CH1,POWER (Simulated),2.822
1772990448298,CH1,POWER (Simulated),4.599
1772990449088,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=46A7755F60BF706A,test=APX1186-queryA.sql,loop=1/3,runs=100,elapsed_sec=133.833204,failures=0"",""timestamp"":1772990449088}"
1772990449299,CH1,POWER (Simulated),1.362
1772990450299,CH1,POWER (Simulated),2.870
1772990451298,CH1,POWER (Simulated),1.560
1772990452299,CH1,POWER (Simulated),0.451
1772990453299,CH1,POWER (Simulated),2.206
1772990454299,CH1,POWER (Simulated),1.924
1772990455298,CH1,POWER (Simulated),1.713
1772990456299,CH1,POWER (Simulated),3.910
1772990457299,CH1,POWER (Simulated),4.360
1772990458299,CH1,POWER (Simulated),1.762
1772990459299,CH1,POWER (Simulated),0.606
1772990460298,CH1,POWER (Simulated),0.430
1772990461299,CH1,POWER (Simulated),1.577
1772990462299,CH1,POWER (Simulated),4.531
1772990463298,CH1,POWER (Simulated),1.921
1772990464299,CH1,POWER (Simulated),3.164
1772990465298,CH1,POWER (Simulated),3.974
1772990466299,CH1,POWER (Simulated),4.547
1772990467299,CH1,POWER (Simulated),2.477
1772990468298,CH1,POWER (Simulated),2.827
1772990469299,CH1,POWER (Simulated),3.412
1772990470299,CH1,POWER (Simulated),0.967
1772990471298,CH1,POWER (Simulated),0.317
1772990472299,CH1,POWER (Simulated),1.261
1772990473299,CH1,POWER (Simulated),1.535
1772990474298,CH1,POWER (Simulated),2.565
1772990475299,CH1,POWER (Simulated),0.680
1772990476299,CH1,POWER (Simulated),4.832
1772990477298,CH1,POWER (Simulated),3.414
1772990478299,CH1,POWER (Simulated),2.115
1772990479110,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=46A7755F60BF706A,test=APX1186-queryA.sql,loop=2/3,runs=100"",""timestamp"":1772990479110}"
1772990479298,CH1,POWER (Simulated),1.007
1772990480298,CH1,POWER (Simulated),2.517
1772990481298,CH1,POWER (Simulated),0.203
1772990482298,CH1,POWER (Simulated),1.666
1772990483298,CH1,POWER (Simulated),0.122
1772990484299,CH1,POWER (Simulated),3.616
1772990485299,CH1,POWER (Simulated),2.156
1772990486298,CH1,POWER (Simulated),3.804
1772990487298,CH1,POWER (Simulated),2.693
1772990488298,CH1,POWER (Simulated),4.044
1772990489299,CH1,POWER (Simulated),2.033
1772990490299,CH1,POWER (Simulated),1.748
1772990491299,CH1,POWER (Simulated),4.973
1772990492299,CH1,POWER (Simulated),4.038
1772990493298,CH1,POWER (Simulated),3.412
1772990494298,CH1,POWER (Simulated),4.849
1772990495298,CH1,POWER (Simulated),3.414
1772990496298,CH1,POWER (Simulated),0.400
1772990497298,CH1,POWER (Simulated),0.121
1772990498298,CH1,POWER (Simulated),1.131
1772990499298,CH1,POWER (Simulated),3.526
1772990500298,CH1,POWER (Simulated),4.193
1772990501298,CH1,POWER (Simulated),0.277
1772990502299,CH1,POWER (Simulated),3.591
1772990503299,CH1,POWER (Simulated),3.295
1772990504299,CH1,POWER (Simulated),2.673
1772990505299,CH1,POWER (Simulated),4.542
1772990506299,CH1,POWER (Simulated),4.284
1772990507298,CH1,POWER (Simulated),3.915
1772990508299,CH1,POWER (Simulated),3.529
1772990509299,CH1,POWER (Simulated),2.451
1772990510299,CH1,POWER (Simulated),0.641
1772990511298,CH1,POWER (Simulated),0.671
1772990512298,CH1,POWER (Simulated),0.286
1772990513298,CH1,POWER (Simulated),1.190
1772990514298,CH1,POWER (Simulated),3.788
1772990515298,CH1,POWER (Simulated),4.247
1772990516298,CH1,POWER (Simulated),4.506
1772990517298,CH1,POWER (Simulated),4.125
1772990518298,CH1,POWER (Simulated),4.249
1772990519298,CH1,POWER (Simulated),4.202
1772990520298,CH1,POWER (Simulated),3.137
1772990521298,CH1,POWER (Simulated),4.764
1772990522298,CH1,POWER (Simulated),3.168
1772990523298,CH1,POWER (Simulated),0.429
1772990524298,CH1,POWER (Simulated),3.121
1772990525298,CH1,POWER (Simulated),4.321
1772990526298,CH1,POWER (Simulated),1.595
1772990527298,CH1,POWER (Simulated),1.599
1772990528299,CH1,POWER (Simulated),0.662
1772990529299,CH1,POWER (Simulated),3.479
1772990530299,CH1,POWER (Simulated),0.714
1772990531299,CH1,POWER (Simulated),3.466
1772990532299,CH1,POWER (Simulated),3.132
1772990533298,CH1,POWER (Simulated),0.453
1772990534298,CH1,POWER (Simulated),1.899
1772990535298,CH1,POWER (Simulated),3.112
1772990536299,CH1,POWER (Simulated),3.921
1772990537299,CH1,POWER (Simulated),2.359
1772990538299,CH1,POWER (Simulated),1.184
1772990539299,CH1,POWER (Simulated),2.375
1772990540298,CH1,POWER (Simulated),2.482
1772990541298,CH1,POWER (Simulated),1.506
1772990542299,CH1,POWER (Simulated),0.924
1772990543299,CH1,POWER (Simulated),2.237
1772990544299,CH1,POWER (Simulated),2.262
1772990545298,CH1,POWER (Simulated),4.605
1772990546298,CH1,POWER (Simulated),1.675
1772990547298,CH1,POWER (Simulated),0.336
1772990548298,CH1,POWER (Simulated),2.425
1772990549298,CH1,POWER (Simulated),1.285
1772990550298,CH1,POWER (Simulated),2.034
1772990551298,CH1,POWER (Simulated),1.843
1772990552298,CH1,POWER (Simulated),3.448
1772990553298,CH1,POWER (Simulated),4.179
1772990554299,CH1,POWER (Simulated),4.238
1772990555299,CH1,POWER (Simulated),0.210
1772990556299,CH1,POWER (Simulated),0.584
1772990557299,CH1,POWER (Simulated),0.800
1772990558298,CH1,POWER (Simulated),3.710
1772990559298,CH1,POWER (Simulated),3.604
1772990560298,CH1,POWER (Simulated),2.085
1772990561298,CH1,POWER (Simulated),2.797
1772990562298,CH1,POWER (Simulated),0.273
1772990563298,CH1,POWER (Simulated),3.135
1772990564298,CH1,POWER (Simulated),2.521
1772990565298,CH1,POWER (Simulated),1.973
1772990566298,CH1,POWER (Simulated),0.424
1772990567298,CH1,POWER (Simulated),1.939
1772990568298,CH1,POWER (Simulated),1.469
1772990569299,CH1,POWER (Simulated),4.420
1772990570299,CH1,POWER (Simulated),4.775
1772990571299,CH1,POWER (Simulated),3.843
1772990572299,CH1,POWER (Simulated),1.754
1772990573299,CH1,POWER (Simulated),0.864
1772990574298,CH1,POWER (Simulated),2.787
1772990575298,CH1,POWER (Simulated),2.065
1772990576298,CH1,POWER (Simulated),2.239
1772990577298,CH1,POWER (Simulated),2.253
1772990578299,CH1,POWER (Simulated),1.737
1772990579299,CH1,POWER (Simulated),1.754
1772990580299,CH1,POWER (Simulated),4.539
1772990581299,CH1,POWER (Simulated),3.491
1772990582299,CH1,POWER (Simulated),1.853
1772990583298,CH1,POWER (Simulated),1.540
1772990584298,CH1,POWER (Simulated),4.777
1772990585298,CH1,POWER (Simulated),4.477
1772990586298,CH1,POWER (Simulated),3.091
1772990587298,CH1,POWER (Simulated),2.745
1772990588298,CH1,POWER (Simulated),0.454
1772990589298,CH1,POWER (Simulated),3.729
1772990590298,CH1,POWER (Simulated),0.417
1772990591298,CH1,POWER (Simulated),3.647
1772990592298,CH1,POWER (Simulated),0.817
1772990593298,CH1,POWER (Simulated),3.658
1772990594298,CH1,POWER (Simulated),2.890
1772990595298,CH1,POWER (Simulated),0.456
1772990596298,CH1,POWER (Simulated),3.662
1772990597298,CH1,POWER (Simulated),0.686
1772990598298,CH1,POWER (Simulated),1.305
1772990599298,CH1,POWER (Simulated),3.512
1772990600298,CH1,POWER (Simulated),4.800
1772990601298,CH1,POWER (Simulated),1.951
1772990602299,CH1,POWER (Simulated),0.118
1772990603299,CH1,POWER (Simulated),0.499
1772990604298,CH1,POWER (Simulated),2.095
1772990605298,CH1,POWER (Simulated),1.245
1772990606298,CH1,POWER (Simulated),0.676
1772990607298,CH1,POWER (Simulated),1.539
1772990608298,CH1,POWER (Simulated),1.300
1772990609299,CH1,POWER (Simulated),2.655
1772990610299,CH1,POWER (Simulated),3.710
1772990611299,CH1,POWER (Simulated),1.103
1772990612299,CH1,POWER (Simulated),0.121
1772990613041,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=46A7755F60BF706A,test=APX1186-queryA.sql,loop=2/3,runs=100,elapsed_sec=133.918739,failures=0"",""timestamp"":1772990613041}"
1772990613299,CH1,POWER (Simulated),2.816
1772990614299,CH1,POWER (Simulated),4.616
1772990615299,CH1,POWER (Simulated),1.271
1772990616298,CH1,POWER (Simulated),3.809
1772990617299,CH1,POWER (Simulated),3.447
1772990618299,CH1,POWER (Simulated),2.440
1772990619299,CH1,POWER (Simulated),1.774
1772990620299,CH1,POWER (Simulated),0.558
1772990621298,CH1,POWER (Simulated),4.437
1772990622299,CH1,POWER (Simulated),4.446
1772990623299,CH1,POWER (Simulated),0.406
1772990624299,CH1,POWER (Simulated),0.732
1772990625298,CH1,POWER (Simulated),2.978
1772990626299,CH1,POWER (Simulated),2.510
1772990627299,CH1,POWER (Simulated),1.144
1772990628298,CH1,POWER (Simulated),4.495
1772990629299,CH1,POWER (Simulated),0.994
1772990630299,CH1,POWER (Simulated),2.321
1772990631299,CH1,POWER (Simulated),4.451
1772990632299,CH1,POWER (Simulated),3.298
1772990633299,CH1,POWER (Simulated),2.052
1772990634299,CH1,POWER (Simulated),3.770
1772990635298,CH1,POWER (Simulated),3.770
1772990636299,CH1,POWER (Simulated),2.549
1772990637299,CH1,POWER (Simulated),1.193
1772990638298,CH1,POWER (Simulated),0.534
1772990639299,CH1,POWER (Simulated),0.764
1772990640299,CH1,POWER (Simulated),3.881
1772990641299,CH1,POWER (Simulated),1.797
1772990642299,CH1,POWER (Simulated),1.856
1772990643063,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=46A7755F60BF706A,test=APX1186-queryA.sql,loop=3/3,runs=100"",""timestamp"":1772990643063}"
1772990643299,CH1,POWER (Simulated),4.926
1772990644298,CH1,POWER (Simulated),3.591
1772990645298,CH1,POWER (Simulated),2.503
1772990646298,CH1,POWER (Simulated),0.870
1772990647298,CH1,POWER (Simulated),2.455
1772990648298,CH1,POWER (Simulated),3.428
1772990649298,CH1,POWER (Simulated),3.781
1772990650298,CH1,POWER (Simulated),2.533
1772990651299,CH1,POWER (Simulated),2.626
1772990652299,CH1,POWER (Simulated),1.291
1772990653299,CH1,POWER (Simulated),4.042
1772990654299,CH1,POWER (Simulated),0.913
1772990655298,CH1,POWER (Simulated),2.944
1772990656298,CH1,POWER (Simulated),3.633
1772990657298,CH1,POWER (Simulated),1.221
1772990658298,CH1,POWER (Simulated),3.397
1772990659298,CH1,POWER (Simulated),2.301
1772990660298,CH1,POWER (Simulated),1.724
1772990661299,CH1,POWER (Simulated),0.924
1772990662299,CH1,POWER (Simulated),1.696
1772990663299,CH1,POWER (Simulated),3.360
1772990664299,CH1,POWER (Simulated),3.424
1772990665298,CH1,POWER (Simulated),2.156
1772990666298,CH1,POWER (Simulated),0.982
1772990667298,CH1,POWER (Simulated),1.952
1772990668298,CH1,POWER (Simulated),3.820
1772990669298,CH1,POWER (Simulated),2.267
1772990670298,CH1,POWER (Simulated),4.031
1772990671298,CH1,POWER (Simulated),0.557
1772990672298,CH1,POWER (Simulated),4.882
1772990673298,CH1,POWER (Simulated),4.843
1772990674299,CH1,POWER (Simulated),4.479
1772990675299,CH1,POWER (Simulated),3.540
1772990676299,CH1,POWER (Simulated),1.773
1772990677299,CH1,POWER (Simulated),4.945
1772990678299,CH1,POWER (Simulated),4.180
1772990679298,CH1,POWER (Simulated),0.751
1772990680298,CH1,POWER (Simulated),0.146
1772990681299,CH1,POWER (Simulated),4.381
1772990682299,CH1,POWER (Simulated),0.613
1772990683299,CH1,POWER (Simulated),4.935
1772990684299,CH1,POWER (Simulated),3.908
1772990685299,CH1,POWER (Simulated),0.792
1772990686298,CH1,POWER (Simulated),4.807
1772990687298,CH1,POWER (Simulated),3.124
1772990688298,CH1,POWER (Simulated),1.333
1772990689299,CH1,POWER (Simulated),1.777
1772990690299,CH1,POWER (Simulated),0.162
1772990691298,CH1,POWER (Simulated),4.872
1772990692298,CH1,POWER (Simulated),4.821
1772990693298,CH1,POWER (Simulated),4.242
1772990694298,CH1,POWER (Simulated),0.777
1772990695299,CH1,POWER (Simulated),1.284
1772990696299,CH1,POWER (Simulated),3.871
1772990697299,CH1,POWER (Simulated),1.273
1772990698299,CH1,POWER (Simulated),3.234
1772990699299,CH1,POWER (Simulated),1.508
1772990700299,CH1,POWER (Simulated),0.703
1772990701298,CH1,POWER (Simulated),3.101
1772990702298,CH1,POWER (Simulated),2.449
1772990703298,CH1,POWER (Simulated),4.728
1772990704298,CH1,POWER (Simulated),2.941
1772990705298,CH1,POWER (Simulated),4.857
1772990706298,CH1,POWER (Simulated),3.536
1772990707298,CH1,POWER (Simulated),3.005
1772990708299,CH1,POWER (Simulated),1.328
1772990709298,CH1,POWER (Simulated),2.767
1772990710298,CH1,POWER (Simulated),1.853
1772990711298,CH1,POWER (Simulated),4.703
1772990712298,CH1,POWER (Simulated),1.144
1772990713298,CH1,POWER (Simulated),1.898
1772990714299,CH1,POWER (Simulated),0.897
1772990715299,CH1,POWER (Simulated),2.553
1772990716299,CH1,POWER (Simulated),0.998
1772990717299,CH1,POWER (Simulated),0.374
1772990718299,CH1,POWER (Simulated),0.422
1772990719299,CH1,POWER (Simulated),1.293
1772990720298,CH1,POWER (Simulated),3.001
1772990721298,CH1,POWER (Simulated),0.368
1772990722299,CH1,POWER (Simulated),0.943
1772990723299,CH1,POWER (Simulated),4.473
1772990724299,CH1,POWER (Simulated),3.424
1772990725299,CH1,POWER (Simulated),2.700
1772990726299,CH1,POWER (Simulated),0.423
1772990727299,CH1,POWER (Simulated),2.560
1772990728298,CH1,POWER (Simulated),3.633
1772990729298,CH1,POWER (Simulated),3.878
1772990730298,CH1,POWER (Simulated),2.184
1772990731298,CH1,POWER (Simulated),0.411
1772990732298,CH1,POWER (Simulated),2.551
1772990733298,CH1,POWER (Simulated),0.612
1772990734298,CH1,POWER (Simulated),0.759
1772990735298,CH1,POWER (Simulated),4.138
1772990736298,CH1,POWER (Simulated),2.282
1772990737299,CH1,POWER (Simulated),2.515
1772990738298,CH1,POWER (Simulated),4.140
1772990739298,CH1,POWER (Simulated),2.044
1772990740298,CH1,POWER (Simulated),3.252
1772990741299,CH1,POWER (Simulated),3.746
1772990742299,CH1,POWER (Simulated),4.224
1772990743299,CH1,POWER (Simulated),4.806
1772990744299,CH1,POWER (Simulated),3.930
1772990745299,CH1,POWER (Simulated),2.896
1772990746298,CH1,POWER (Simulated),3.942
1772990747298,CH1,POWER (Simulated),1.656
1772990748298,CH1,POWER (Simulated),2.362
1772990749298,CH1,POWER (Simulated),3.995
1772990750299,CH1,POWER (Simulated),4.730
1772990751299,CH1,POWER (Simulated),0.671
1772990752299,CH1,POWER (Simulated),1.987
1772990753299,CH1,POWER (Simulated),3.232
1772990754298,CH1,POWER (Simulated),3.969
1772990755298,CH1,POWER (Simulated),4.191
1772990756298,CH1,POWER (Simulated),3.805
1772990757298,CH1,POWER (Simulated),0.661
1772990758298,CH1,POWER (Simulated),3.648
1772990759298,CH1,POWER (Simulated),3.599
1772990760298,CH1,POWER (Simulated),4.910
1772990761298,CH1,POWER (Simulated),4.368
1772990762298,CH1,POWER (Simulated),0.280
1772990763298,CH1,POWER (Simulated),4.233
1772990764299,CH1,POWER (Simulated),2.882
1772990765299,CH1,POWER (Simulated),0.998
1772990766298,CH1,POWER (Simulated),3.193
1772990767298,CH1,POWER (Simulated),2.439
1772990768299,CH1,POWER (Simulated),1.966
1772990769299,CH1,POWER (Simulated),3.653
1772990770299,CH1,POWER (Simulated),4.613
1772990771299,CH1,POWER (Simulated),0.527
1772990772299,CH1,POWER (Simulated),3.142
1772990773299,CH1,POWER (Simulated),2.200
1772990774298,CH1,POWER (Simulated),4.145
1772990775298,CH1,POWER (Simulated),2.060
1772990776298,CH1,POWER (Simulated),1.349
1772990777020,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=46A7755F60BF706A,test=APX1186-queryA.sql,loop=3/3,runs=100,elapsed_sec=133.945266,failures=0"",""timestamp"":1772990777020}"
1772990777298,CH1,POWER (Simulated),2.675
1772990778298,CH1,POWER (Simulated),4.631
1772990779299,CH1,POWER (Simulated),1.441
1772990780299,CH1,POWER (Simulated),4.922
1772990781299,CH1,POWER (Simulated),2.771
1772990782298,CH1,POWER (Simulated),4.262
1772990783299,CH1,POWER (Simulated),0.151
1772990784299,CH1,POWER (Simulated),4.920
1772990785299,CH1,POWER (Simulated),1.713
1772990786298,CH1,POWER (Simulated),2.225
1772990787299,CH1,POWER (Simulated),4.063
1772990788299,CH1,POWER (Simulated),0.934
1772990789299,CH1,POWER (Simulated),2.451
1772990790298,CH1,POWER (Simulated),1.173
1772990791299,CH1,POWER (Simulated),3.988
1772990792299,CH1,POWER (Simulated),0.959
1772990793299,CH1,POWER (Simulated),2.527
1772990794299,CH1,POWER (Simulated),1.900
1772990795298,CH1,POWER (Simulated),1.962
1772990796299,CH1,POWER (Simulated),2.798
1772990797299,CH1,POWER (Simulated),1.348
1772990798298,CH1,POWER (Simulated),1.334
1772990799299,CH1,POWER (Simulated),0.968
1772990800299,CH1,POWER (Simulated),3.594
1772990801298,CH1,POWER (Simulated),0.429
1772990802299,CH1,POWER (Simulated),4.766
1772990803298,CH1,POWER (Simulated),2.612
1772990804299,CH1,POWER (Simulated),2.224
1772990805299,CH1,POWER (Simulated),4.294
1772990806299,CH1,POWER (Simulated),1.462
1772990807042,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=46A7755F60BF706A,test=APX1186-queryB.sql,loop=1/3,runs=100"",""timestamp"":1772990807042}"
1772990807299,CH1,POWER (Simulated),0.393
1772990808298,CH1,POWER (Simulated),4.713
1772990809298,CH1,POWER (Simulated),1.642
1772990810298,CH1,POWER (Simulated),4.813
1772990811298,CH1,POWER (Simulated),2.847
1772990812298,CH1,POWER (Simulated),4.227
1772990813298,CH1,POWER (Simulated),1.914
1772990814298,CH1,POWER (Simulated),3.215
1772990815298,CH1,POWER (Simulated),1.570
1772990816298,CH1,POWER (Simulated),0.478
1772990817298,CH1,POWER (Simulated),4.453
1772990818298,CH1,POWER (Simulated),2.870
1772990819298,CH1,POWER (Simulated),2.173
1772990820298,CH1,POWER (Simulated),2.751
1772990821298,CH1,POWER (Simulated),1.028
1772990822298,CH1,POWER (Simulated),3.019
1772990823298,CH1,POWER (Simulated),0.819
1772990824298,CH1,POWER (Simulated),0.316
1772990825298,CH1,POWER (Simulated),2.763
1772990826298,CH1,POWER (Simulated),1.408
1772990827298,CH1,POWER (Simulated),1.681
1772990828298,CH1,POWER (Simulated),1.413
1772990829298,CH1,POWER (Simulated),1.242
1772990830298,CH1,POWER (Simulated),4.836
1772990831298,CH1,POWER (Simulated),3.469
1772990832298,CH1,POWER (Simulated),1.871
1772990833298,CH1,POWER (Simulated),2.020
1772990834298,CH1,POWER (Simulated),3.178
1772990835298,CH1,POWER (Simulated),2.105
1772990836298,CH1,POWER (Simulated),1.958
1772990837298,CH1,POWER (Simulated),1.309
1772990838298,CH1,POWER (Simulated),0.658
1772990839298,CH1,POWER (Simulated),3.746
1772990840298,CH1,POWER (Simulated),0.142
1772990841298,CH1,POWER (Simulated),1.198
1772990842298,CH1,POWER (Simulated),0.175
1772990843298,CH1,POWER (Simulated),0.864
1772990844298,CH1,POWER (Simulated),0.228
1772990845298,CH1,POWER (Simulated),1.510
1772990846298,CH1,POWER (Simulated),1.752
1772990847298,CH1,POWER (Simulated),2.052
1772990848298,CH1,POWER (Simulated),2.299
1772990849298,CH1,POWER (Simulated),0.453
1772990850298,CH1,POWER (Simulated),2.388
1772990851298,CH1,POWER (Simulated),2.307
1772990852298,CH1,POWER (Simulated),0.709
1772990853298,CH1,POWER (Simulated),0.498
1772990854298,CH1,POWER (Simulated),3.334
1772990855298,CH1,POWER (Simulated),4.201
1772990856298,CH1,POWER (Simulated),2.465
1772990857298,CH1,POWER (Simulated),0.732
1772990858298,CH1,POWER (Simulated),1.059
1772990859298,CH1,POWER (Simulated),2.117
1772990860298,CH1,POWER (Simulated),1.332
1772990861298,CH1,POWER (Simulated),1.738
1772990862298,CH1,POWER (Simulated),0.399
1772990863298,CH1,POWER (Simulated),1.442
1772990864298,CH1,POWER (Simulated),2.932
1772990865299,CH1,POWER (Simulated),4.847
1772990866299,CH1,POWER (Simulated),3.328
1772990867298,CH1,POWER (Simulated),2.021
1772990868298,CH1,POWER (Simulated),0.192
1772990869298,CH1,POWER (Simulated),0.938
1772990870298,CH1,POWER (Simulated),0.439
1772990871298,CH1,POWER (Simulated),2.404
1772990872298,CH1,POWER (Simulated),0.697
1772990873298,CH1,POWER (Simulated),2.170
1772990874299,CH1,POWER (Simulated),0.790
1772990875298,CH1,POWER (Simulated),2.356
1772990876298,CH1,POWER (Simulated),1.421
1772990877298,CH1,POWER (Simulated),1.374
1772990878298,CH1,POWER (Simulated),2.994
1772990879298,CH1,POWER (Simulated),2.911
1772990880298,CH1,POWER (Simulated),4.800
1772990881300,CH1,POWER (Simulated),0.476
1772990881389,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=46A7755F60BF706A,test=APX1186-queryB.sql,loop=1/3,runs=100,elapsed_sec=74.334899,failures=0"",""timestamp"":1772990881389}"
1772990882299,CH1,POWER (Simulated),2.209
1772990883299,CH1,POWER (Simulated),3.072
1772990884299,CH1,POWER (Simulated),1.132
1772990885299,CH1,POWER (Simulated),4.362
1772990886298,CH1,POWER (Simulated),0.331
1772990887299,CH1,POWER (Simulated),2.912
1772990888299,CH1,POWER (Simulated),3.786
1772990889299,CH1,POWER (Simulated),1.975
1772990890299,CH1,POWER (Simulated),2.861
1772990891298,CH1,POWER (Simulated),0.264
1772990892299,CH1,POWER (Simulated),4.430
1772990893299,CH1,POWER (Simulated),2.098
1772990894299,CH1,POWER (Simulated),1.371
1772990895299,CH1,POWER (Simulated),4.039
1772990896299,CH1,POWER (Simulated),4.367
1772990897299,CH1,POWER (Simulated),4.492
1772990898299,CH1,POWER (Simulated),4.350
1772990899298,CH1,POWER (Simulated),0.885
1772990900299,CH1,POWER (Simulated),3.308
1772990901299,CH1,POWER (Simulated),2.385
1772990902299,CH1,POWER (Simulated),3.070
1772990903298,CH1,POWER (Simulated),4.939
1772990904299,CH1,POWER (Simulated),1.797
1772990905299,CH1,POWER (Simulated),3.110
1772990906299,CH1,POWER (Simulated),0.637
1772990907298,CH1,POWER (Simulated),3.620
1772990908298,CH1,POWER (Simulated),1.690
1772990909298,CH1,POWER (Simulated),4.761
1772990910299,CH1,POWER (Simulated),4.310
1772990911299,CH1,POWER (Simulated),1.603
1772990911411,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=46A7755F60BF706A,test=APX1186-queryB.sql,loop=2/3,runs=100"",""timestamp"":1772990911411}"
1772990912298,CH1,POWER (Simulated),2.551
1772990913298,CH1,POWER (Simulated),2.823
1772990914298,CH1,POWER (Simulated),4.857
1772990915298,CH1,POWER (Simulated),4.750
1772990916298,CH1,POWER (Simulated),4.032
1772990917298,CH1,POWER (Simulated),3.230
1772990918299,CH1,POWER (Simulated),3.950
1772990919298,CH1,POWER (Simulated),2.060
1772990920298,CH1,POWER (Simulated),3.171
1772990921298,CH1,POWER (Simulated),4.922
1772990922298,CH1,POWER (Simulated),1.959
1772990923298,CH1,POWER (Simulated),0.180
1772990924298,CH1,POWER (Simulated),1.783
1772990925298,CH1,POWER (Simulated),4.314
1772990926298,CH1,POWER (Simulated),0.763
1772990927298,CH1,POWER (Simulated),2.496
1772990928298,CH1,POWER (Simulated),0.365
